Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location
d2cc42060244c7c3026fda5a716da226ca105b95,f5d5f5caa931f68cbc6bc434ebe16a90a7fe4a6a248f026e931b9b696a4d7969ed08b736f4a9e66171e65194bb85b96b0c413a1b8bd6ddee349a7a908fac691a,02/13/2019 08:30:00 PM,02/13/2019 08:45:00 PM,960,6.0,17031081100.0,17031031900.0,8.0,3.0,18.25,0.0,0.0,0.0,18.25,Cash,312 Medallion Management Corp,41.900221297,-87.629105186,POINT (-87.6291051864 41.9002212967),41.963374382,-87.67018455,POINT (-87.6701845504 41.96337438230001)
afc6939b2bfa0ff091d8717ca3287e818d59830c,553184281bcc7d9fe71f9a228310defd345589d61b771b43054624851144998577291b0291821a7decc564b28f666f8ba0c19ac179fece44ea15eaa723cb14f8,02/13/2019 10:00:00 PM,02/13/2019 10:30:00 PM,1957,17.2,17031980000.0,17031081700.0,76.0,8.0,43.5,0.0,0.0,5.0,48.5,Cash,Globe Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
14cb7d59bbd715f1c13f62198f917346fd594466,6b00c6e07523bf0964046af1bf69575f25c6ea393f288d2281759c946d60bef81af019a8bfb1a8636702b2afb9821a246e39f74c99bb42bed302b5484129f72a,02/14/2019 12:30:00 AM,02/14/2019 12:45:00 AM,680,5.5,,,8.0,3.0,16.25,0.0,,0.0,16.25,Cash,Flash Cab,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
0d17a57ccd1f23117794c49f2d25e6be51eea2dd,3af04895c981194a1240b2cbdb7a8ddc78d4d6a3c347ee5c610acef8ff201857a0dc766b3f1616b75f646d2ed5e099ed4eb15ef08007d80ca141f8602850b080,02/14/2019 05:45:00 AM,02/14/2019 06:15:00 AM,1380,17.7,17031839100.0,17031980000.0,32.0,76.0,43.25,0.0,0.0,0.0,43.25,Cash,Taxi Affiliation Services,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
bf8a2572962387d52cf4930b3f6b1a79271b30bc,59f174de213e9f745ae188f2cc9db91f966e7e18e3d3d66fd55e2e43acb7ed0ea05637472bdec517d974a7265004165e035284572cd863c25aef71c8842142f3,02/14/2019 04:15:00 PM,02/14/2019 05:00:00 PM,2700,14.0,17031839100.0,17031980100.0,32.0,56.0,37.75,7.65,0.0,0.5,45.9,Credit Card,Chicago Independents,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.785998518,-87.750934289,POINT (-87.7509342894 41.785998518)
273b83cae0f69747dd2ee33ab2652944f973f37d,7ff1fd92d52bfeec34b599a2cf4c4491af29916df6fc3c84f88a2a86271ba1b02ee42929c63c2cf56253bf941f09e2af541a1c63446be3c8f36a1ab489ee8e12,02/14/2019 05:00:00 PM,02/14/2019 05:00:00 PM,360,0.0,17031320100.0,17031081401.0,32.0,8.0,6.25,0.0,0.0,0.0,6.25,Cash,Taxi Affiliation Services,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495)
82b430364ca4e6128be11eaa42af640804b69a1a,0e81bf14c98492746716ad9d1b050f7dee4e641a1940cab568e7c273fede3632a3d69c84029b50582de1fde26f62fed260e6c6c77f9d6ac6ba26b57a7b176d35,02/14/2019 06:15:00 PM,02/14/2019 06:30:00 PM,900,0.1,17031280100.0,17031330100.0,28.0,33.0,9.75,0.0,0.0,0.0,9.75,Cash,Blue Ribbon Taxi Association Inc.,41.885300022,-87.642808466,POINT (-87.6428084655 41.8853000224),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
6fb9729afeb0fcd6ea18b177220febeeae378ca7,0845bb9862fb9f090225931bc2492b25dda810ef1312ce2ca419850772cecdf3efbf0341d2685506c67eb04747a6bef507c466e667fccbd1241c5046222cee4c,02/14/2019 08:45:00 PM,02/14/2019 09:15:00 PM,1927,15.03,17031980000.0,17031031400.0,76.0,3.0,38.75,8.75,0.0,4.5,52.5,Credit Card,Sun Taxi,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.962178629,-87.645378762,POINT (-87.6453787624 41.962178629)
ef7cbcff29435019ed4f77a34f47deb8ffa1c788,9c10fd03c3480ece8bbb2493c43efa87b352df45cda5fd86ffa99853aa99ae3a029d64a61abedfd7b6496b44e1b221008b7bbe6b7292a1f26b9b16446efd7de5,02/14/2019 11:15:00 PM,02/14/2019 11:15:00 PM,660,0.1,17031320100.0,17031330100.0,32.0,33.0,10.75,2.15,0.0,0.0,12.9,Credit Card,Blue Ribbon Taxi Association Inc.,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
7136b5b54e18fd1c6fe41e54e2687ca5cb8e575b,4c44c95be8b37539aff5ca9e7840cd7951ebf1fa73d62ed3d6b10ec6d2d989ea511d9093cbb739d708c85294f87e9ee27112d5b717c0685fab080f43458a38f4,02/15/2019 12:00:00 AM,02/15/2019 12:30:00 AM,1260,11.2,,,76.0,,29.0,3.5,0.0,4.0,36.5,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
db2ffff6a7360e1c536786b643cf60f3aa628ad1,0227bcc2c1ca2870dbbb3167949389c18dc5018aa29d306ddf89657b1a491b9982068910f5b706854a05289c943407fcbbb2b37f7e13d99a7669b220760fbd01,02/15/2019 07:45:00 AM,02/15/2019 08:00:00 AM,1213,4.3,17031061902.0,17031320100.0,6.0,32.0,15.25,3.15,0.0,0.0,18.9,Credit Card,Setare Inc,41.943155086,-87.640698076,POINT (-87.640698076 41.9431550855),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
a2bfd1c1252c5056ca45cf3f6cbef6d300ff4a2c,dafccbebfd9982f579bc8f0812c318438f1af9f9f40e902b3b1643c6e998feb8ab49dda8b36f5dd5a58d66b23ddcecd7fe66f2085a54ec4ae0a329cc658543ab,02/15/2019 09:45:00 AM,02/15/2019 10:00:00 AM,900,0.0,17031081500.0,17031839100.0,8.0,32.0,9.25,2.0,0.0,0.0,11.25,Credit Card,Taxi Affiliation Services,41.892507781,-87.626214906,POINT (-87.6262149064 41.8925077809),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
457b013e1c26dcf4ffce65af52ea5e83f855bac9,3301c640e4343a7fba9ed83ccf64f807450d0d9a257fad721fc26a01688a3ffe800b747ca9ba274784660f656914a4d6b431cc16435e6d380017d1cab27ab287,02/15/2019 03:45:00 PM,02/15/2019 04:45:00 PM,3480,0.0,17031980000.0,17031081402.0,76.0,8.0,46.5,0.0,0.0,5.0,51.5,Cash,Choice Taxi Association,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
a816c5ff468b2b2a24fd2a87c086cb3f929cc29c,54bec2863dcd33f8976647dc4c8979f6f39cd851f6636f8230af2856ad88bc2106b6f48c7436e9e23d3ad6f1bda939c3f82136188d8711ada5f054186ae3e4a6,02/15/2019 04:45:00 PM,02/15/2019 05:45:00 PM,3689,17.6,17031980000.0,17031081700.0,76.0,8.0,45.25,10.05,0.0,5.0,60.3,Mobile,Chicago Carriage Cab Corp,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
f61e538805530a4f027a62cbd75c399bfe657f49,4b9b91a8648e40ebafcc374aaf02db473cb8e1953f0c4f651ccc77f8ffe6e406312b391209f95fae1cc98a868e5d4f1a976398ccc48d2e49231ba25eac1f047f,02/15/2019 06:30:00 PM,02/15/2019 06:45:00 PM,886,2.38,17031081000.0,17031071200.0,8.0,7.0,10.75,0.0,0.0,0.0,10.75,Cash,Flash Cab,41.900265687,-87.63210922,POINT (-87.6321092196 41.9002656868),41.921854911,-87.646210977,POINT (-87.6462109769 41.9218549112)
a547f5aba96d9451f0dcd7d34ef4dbc5d190f05f,27f677a6fabd0fdd92d357f990ab06c173a003d5cba0c391b23ae628070817db7898874ac6e8eb3e9a5c345b7af52627c651fe016c787873039136c7d48f8bf0,02/15/2019 09:00:00 PM,02/15/2019 09:15:00 PM,779,1.89,17031081600.0,17031330100.0,8.0,33.0,9.5,0.0,0.0,0.0,9.5,Cash,Flash Cab,41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
0edc48cddde035b5ea2c54e61f17d8610dad0e0f,ad80be4157a788904b3d2f53e870659bc38556a432bb5e7f5b3a1cbcd8b9303bef4e408df74928aa948411e35a165f39e98003073bfda5a093c6e66974b7c9ce,02/16/2019 12:15:00 AM,02/16/2019 12:30:00 AM,816,4.2,,,,67.0,13.75,0.0,,0.0,13.75,Cash,Flash Cab,,,,41.775928827,-87.666596265,POINT (-87.6665962653 41.7759288274)
f90c8050328ddc1d2a87d02dc00af90e82454365,34c2afafd909848cfd6ad20772252f02f729e891def234dbd94d91c2f1f7a771b04191a9683751f7cbb3c1f17d408a16e8500602a4bc83760b4facc46c109cc6,02/16/2019 03:00:00 AM,02/16/2019 03:00:00 AM,0,0.0,17031081800.0,17031081800.0,8.0,8.0,15.0,0.0,0.0,0.0,15.0,Cash,Taxi Affiliation Services,41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595),41.89321636,-87.63784421,POINT (-87.6378442095 41.8932163595)
06a36049e35d36ddc8ca5e386393b98a067e949e,31af69ed89cd6d3c48818cb0ba3541db71149cc4fd3c54c3911700a8f601d4e430458b9584806beaf07cecf0550af0cbd263dda35bf02cb730f15bd0a050f1ac,02/16/2019 03:45:00 AM,02/16/2019 04:00:00 AM,792,3.99,,,8.0,7.0,13.25,2.75,0.0,0.0,16.5,Credit Card,Chicago Carriage Cab Corp,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
67a7a2ff79d987aa7784fb8ea79ddbe12cbad45a,70eb10015c1df545dc2577461f7f4000ba66efe7f7e3d66846e6b1f5aa036d850ce63451c03c7678d98a4ddd38fa38eb2b1908b5a2a67ff27b026572d81749d9,02/16/2019 03:15:00 PM,02/16/2019 03:30:00 PM,117,0.02,17031081700.0,17031081700.0,8.0,8.0,3.5,0.0,0.0,0.0,3.5,Cash,Flash Cab,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
61a32a94a0cc6d5ef963d5d3c198cf3dfd0183a0,57f4e1888791b2147f4c4add8f476ac881451d6eef6dca32eacc66718f024792ba1e3451eb38bd9ece7fc89b44f394e9fea794f271a0b207873c9b10f0341f94,02/16/2019 07:45:00 PM,02/16/2019 07:45:00 PM,170,0.48,17031281900.0,17031281900.0,28.0,28.0,4.5,0.0,0.0,0.0,4.5,Cash,Chicago Carriage Cab Corp,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844)
47016cdf1aa3baf412f9f78c021b758889a7db48,302b5b17591e4cc1b753be1cf0f3f15c0dc43cde1446861e4992739d3c7d3237d00f0429352a5cc150ad1cbe9a6a603cfc751e3cce2620171ea5f2782d02305a,02/16/2019 10:00:00 PM,02/16/2019 10:00:00 PM,59,0.12,17031081700.0,17031081700.0,8.0,8.0,3.5,2.0,0.0,0.0,6.0,Credit Card,24 Seven Taxi,41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
3ac732e1b7aae96e73d0ac934e937d010d03506b,839c8a07639d9477fe43f3e2b7be014a3deead1930460c23bd2b2637f8425954d15fe34466107393a708fb0a493f0e607c442b6cd875298e77eac8bb6f65df01,02/16/2019 10:15:00 PM,02/16/2019 10:30:00 PM,743,3.86,,,32.0,24.0,12.75,0.0,0.0,0.0,12.75,Cash,Chicago Carriage Cab Corp,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
397ccb7f13fa55b5dce73936884b08bb5fa4cab4,7ff1fd92d52bfeec34b599a2cf4c4491af29916df6fc3c84f88a2a86271ba1b02ee42929c63c2cf56253bf941f09e2af541a1c63446be3c8f36a1ab489ee8e12,02/16/2019 10:45:00 PM,02/16/2019 11:00:00 PM,420,0.0,17031081202.0,17031081700.0,8.0,8.0,6.25,0.0,0.0,1.0,7.25,Cash,Taxi Affiliation Services,41.902788048,-87.62614559,POINT (-87.6261455896 41.9027880476),41.892042136,-87.63186395,POINT (-87.6318639497 41.8920421365)
f852f3d2b5bc590f87efd30d1ab690df4069670d,dd2844d5f13c91c2d50ff5092bacd0f339c5b3c17376b56fa06e0acf5a7142a133994bb6aa0c8d7bbf24684cc8ed4d566533121b031f5dd76787b8bb7b1abf01,02/17/2019 11:45:00 PM,02/17/2019 11:45:00 PM,240,0.8,17031839100.0,17031081600.0,32.0,8.0,5.75,0.0,0.0,1.0,6.75,Cash,City Service,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.892072635,-87.628874157,POINT (-87.6288741572 41.8920726347)
71766c3350cd38f962332e03f8202abbec845eb5,fd6d0bcebb6d873f590748d5f16717d261b8980edd7741499ca73c56d46e0475e8572075bffe4f6dc1a1c7c7d6a327988f80493fcb4303306fe71d370b75a095,02/18/2019 02:45:00 AM,02/18/2019 03:00:00 AM,1380,18.0,,,76.0,8.0,44.0,9.8,0.0,5.0,58.8,Credit Card,Star North Management LLC,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
5b8bb3aea9771e95875a305674cd9fb7a0a8329f,5ee84dab226a1429100b26a6d706ffda6ab500da9bff0b486881b6c323f416411871c7b2a52105a9443f0912521ea92d80906f16e52de40938f36d51f041fc6d,02/18/2019 02:45:00 AM,02/18/2019 02:45:00 AM,542,3.01,,,8.0,24.0,10.5,0.0,0.0,0.0,10.5,Cash,Taxi Affiliation Service Yellow,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.901206994,-87.676355989,POINT (-87.6763559892 41.90120699410001)
9abd7416dbff88481eb70e76e789a0ef56e24fd3,d602f9bb68112218c45e7826be734f26389b11ddadce448c0c7d2ac5d55885514143dbca2b51d51e8daff9a208d0809034dfaf54a7de4651ad0e3f9dce3cb453,02/18/2019 03:30:00 AM,02/18/2019 03:45:00 AM,600,5.0,,,76.0,,14.5,4.2,0.0,6.5,25.2,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
169191639c552a5185e01d8826d62626ba3bc68f,4156038c05477f6b4dc6d74b841e8dcdf4e281057187152181d7390f115ea33cdda27bcd2199f27931b56536d45ef6abee7a9da6480944e6067eb3bd44069ef6,02/18/2019 10:15:00 AM,02/18/2019 10:30:00 AM,1327,10.49,,,76.0,,28.0,6.7,0.0,5.0,40.2,Credit Card,City Service,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),,,
dca401120586fbdc551a93fda8cdbfdb66f42bd4,49ece2b5df286c6432f25dfeb5a8694eb794e0277d5519110023047b554a4fb876c1295c116b911934ff94e8ab69eec1ddd81609df3f3681e5ab361feb70e528,02/18/2019 12:00:00 PM,02/18/2019 12:15:00 PM,840,3.1,17031320100.0,17031330100.0,32.0,33.0,11.75,0.0,0.0,1.0,12.75,Cash,Choice Taxi Association,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.859349715,-87.617358006,POINT (-87.6173580061 41.859349715)
0ee789c86ec8f9290da656c5095e5296939318b5,eebe5161db37ccf076551914ff40d07d5cd2ba6e5c3179426cb503d87e982de537799a8eae1339dcca53b3240f5d5d8600edf32935162f6f049ea4c861ae0b4a,02/18/2019 06:00:00 PM,02/18/2019 06:45:00 PM,2280,18.64,17031320100.0,17031980000.0,32.0,76.0,46.75,0.0,0.0,1.0,47.75,Cash,Nova Taxi Affiliation Llc,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201)
a37ebcc5a71d54219faf05498bddb4cb6ffeef1e,b16774f4cc26db3c0bb6beb35343dd596516566be79316f2128746068e6c97104a3cac8b05f20700cfaf82b3d1c3dd3d8e7da53ee78fe8ca9f23d70aeb4c0a92,02/19/2019 09:45:00 AM,02/19/2019 10:00:00 AM,1258,4.19,,,16.0,7.0,14.5,0.0,0.0,1.0,15.5,Cash,Flash Cab,41.953582125,-87.72345239,POINT (-87.7234523905 41.9535821253),41.922686284,-87.649488729,POINT (-87.6494887289 41.9226862843)
8ddc37fe88d7014c0e9975d61b72f7ff29b8f156,7004f9dda1b1804fae67792a4c71bb326246b6266451a6ba46de37543e79c8607164b246c1cd730a6721ac73073d63ca0700ed2aaf367a36b88b07fc5aad8db2,02/19/2019 10:00:00 AM,02/19/2019 10:15:00 AM,600,1.1,17031839100.0,17031320100.0,32.0,32.0,7.5,0.0,0.0,2.0,9.5,Cash,Star North Management LLC,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
79947dc3ce74720e4678974e5c76bb154615d23f,a64323f5bc01006991d1b9897b7c4ffe30919837cf4f51e4b184b7f3c00693d71c79acdadbafc77136a5e7681b777a079cfc0e0cfd81a34a9d66aafe775b2529,02/19/2019 04:15:00 PM,02/19/2019 04:45:00 PM,1800,13.0,,,76.0,21.0,32.75,7.35,0.0,4.0,44.1,Credit Card,Taxi Affiliation Services,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.938666196,-87.711210593,POINT (-87.7112105933 41.93866619620001)
cf6573ee1c60804fd8c680244453a3ba9a86f67d,fe3715c762210bf8125ab6526991e131d98d1daa40884536856f5cdbaa9b73591e3aa901a93194be32030f58773b41592036a6f72344d0f83f2846ddc3fff760,02/19/2019 04:45:00 PM,02/19/2019 05:00:00 PM,660,2.0,17031839100.0,17031080100.0,32.0,8.0,9.0,2.0,0.0,0.0,11.0,Credit Card,Star North Management LLC,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001)
7892a498d1b4ba769a2a781aa4c8a0557512a983,1a5d97e9cf41283b49c979600b62232f634be0c2a68102e954f59776c85c8e07427d44d30eda7de42421ef1a00b5ac20e2321ed15a234a834d2bda934c3d26e2,02/19/2019 06:00:00 PM,02/19/2019 06:00:00 PM,540,1.1,17031081401.0,17031320100.0,8.0,32.0,7.0,0.0,0.0,0.0,7.0,Cash,Choice Taxi Association,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918)
3d5630e31a677cec03d54225aaaa9513dffa4759,d9587fb1393e03032cd4940b45d137b4ed22d5aa753b696b2e445fd48c72b9dcc1a08b85950acdb49cc5c948701d5c59a76aa915b1ab3b8e6dd2c871d22897cf,02/19/2019 06:15:00 PM,02/19/2019 06:30:00 PM,660,1.4,,,,,8.0,2.0,0.0,1.5,12.0,Credit Card,Globe Taxi,,,,,,
70fbc5b83bc4551dc465f237f7fb32708ce30a16,89d3709a956862fdb886aba05b7d45d51d3a36a0a0417a14796d28c8b13101dbe960f8bae3429c478b0bc25eb35d4ac483f0326bbf232bdffa8eb9c31fdb2aa6,02/19/2019 07:00:00 PM,02/19/2019 07:15:00 PM,637,2.78,17031281900.0,17031081402.0,28.0,8.0,10.5,0.0,0.0,0.0,10.5,Cash,Chicago Carriage Cab Corp,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.891971508,-87.612945414,POINT (-87.6129454143 41.8919715078)
f97304d18a10cfac340e215286e84ddec43288e0,d3d8cab49bc82d6ea380eb3c13e527b2654879b0df0cd4e7e0c73965802a3e1b4ecc432a0d5506aeb81ff12dce60861f36465f2c7cd6b7c8d280f4609d1916f3,02/19/2019 10:00:00 PM,02/19/2019 10:15:00 PM,420,1.9,17031281900.0,17031081403.0,28.0,8.0,8.25,0.0,0.0,0.0,8.25,Cash,Star North Management LLC,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
55216d153f37778e201fd07bb6d6fb1c8f66b6b8,07f3ce687dce8fa4518b83cd63bfbfb0383339fd188b5b6b22f4d33d0dbc445b56eabe1b74a1e06ab4cd5533bfdb89f0322934d5a2cc4fa67a4eb383ffd743ec,02/20/2019 06:30:00 AM,02/20/2019 07:00:00 AM,1620,10.98,,,8.0,,30.25,0.0,0.0,0.0,30.25,Cash,Nova Taxi Affiliation Llc,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),,,
0cbca957371b864700fc74932786bf4f41218966,8f19a458e8774fb78d80233ea8a9e74f797282eb5869d96d88e55f15f319dfbfe42d5d55cf8d8c407fb09c87552de02779ba908c9cfff8f58a2fff5056a1d5bb,02/20/2019 10:00:00 AM,02/20/2019 10:00:00 AM,325,0.75,17031281900.0,17031841900.0,28.0,28.0,5.5,0.0,0.0,0.0,5.5,Cash,Flash Cab,41.879255084,-87.642648998,POINT (-87.642648998 41.8792550844),41.867902418,-87.642958665,POINT (-87.6429586652 41.8679024175)
1788af3af1e8e2329226caa5d8cdb79c1200a9f5,6ba9ae20497fdf9110e19d54c323ec9a67d84c89916f5903eb19bbad5d65fe0f285d6807e0935de428cf03e1c8b2d0b3eaaf12ec1aeb3ec0cc7cc595e2f90b60,02/20/2019 12:30:00 PM,02/20/2019 12:45:00 PM,1187,14.57,,,76.0,22.0,36.0,10.12,0.0,4.0,50.62,Credit Card,Sun Taxi,41.980264315,-87.913624596,POINT (-87.913624596 41.9802643146),41.92276062,-87.699155343,POINT (-87.69915534320002 41.9227606205)
da334de1814e69415ab1b5ad29febdad447b861f,8f3fb80f8725d57289bfcf9512cbfc79d18a2d3fd925d7d8e14e9f21eb6dc2d0e3e5d5048fa088a0df9244f362ffa4a24575537fd39dc40ab4f4a9434861da94,02/20/2019 12:30:00 PM,02/20/2019 12:30:00 PM,231,0.41,17031081401.0,17031081403.0,8.0,8.0,4.75,0.0,0.0,0.0,4.75,Cash,Chicago Carriage Cab Corp,41.89503345,-87.619710672,POINT (-87.6197106717 41.8950334495),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
a4ce04fada1b86c7442f2c5fa42cb4ebdecb3fc7,d904764719c56cfb36906cb74c313be2fe666cf5b071dac821cd6f82efce5cd18c6563384bd7e670d91ae2b83d2955dabc75714bf0a9a63ed518f31d75c5d2bb,02/20/2019 01:15:00 PM,02/20/2019 01:30:00 PM,780,1.4,17031320100.0,17031839100.0,32.0,32.0,7.75,0.0,0.0,0.0,7.75,Cash,Choice Taxi Association,41.884987192,-87.620992913,POINT (-87.6209929134 41.8849871918),41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707)
c9cf3c7f32908230cf909b3ed9a3ffbd11c10cc5,6b29392d56c7d58fe76ec1513ab5c0afc54acee011e973d9e1ff221d491c32a7a326a70b987a5dfe84d5c488a677352d944343696f9ff8c646784196615f750b,02/20/2019 01:45:00 PM,02/20/2019 02:00:00 PM,300,0.7,,,,,5.75,0.0,0.0,0.0,5.75,Cash,City Service,,,,,,
d052924bb388477ff7ce7fbc314d4e7b0fc1cadc,5d9b04700e18c13489a435d0017e3a0d7ef7345d6d5d058229058d74d82f53f5c2b141adf902d5e2dae46a8b0cf623e1ccfc5f5e3008682d6fefd48f40acf3a5,02/20/2019 04:45:00 PM,02/20/2019 05:00:00 PM,546,1.66,17031839100.0,17031081403.0,32.0,8.0,8.25,2.0,0.0,0.0,10.75,Credit Card,Chicago Carriage Cab Corp,41.880994471,-87.632746489,POINT (-87.6327464887 41.8809944707),41.890922026,-87.618868355,POINT (-87.6188683546 41.8909220259)
db71861819e4ba05d9fae274ee0329a265f746ed,4ea76937237d234148f31343797e28d4616f50891cb565129299236d6404d4427e7b23f376f58a84e51bf05a2755080f45c6b464037703e2efb17443357f732e,02/20/2019 05:30:00 PM,02/20/2019 05:45:00 PM,318,0.41,,,32.0,,4.75,0.0,0.0,1.0,5.75,Cash,Sun Taxi,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841),,,
789fc3224eded9e67a6681da82afbb189a85c812,a209e3eeaed13e3da6f5d0905dc2b7440a052d34b47f40b27353d1cd70e4a0a5c371e2b94866c566f26a859ce09b227ecc3cc547fdc0b6efc562a388b1a4c541,02/20/2019 09:45:00 PM,02/20/2019 10:00:00 PM,780,0.4,,,8.0,77.0,19.5,0.0,0.0,0.0,19.5,Cash,Taxi Affiliation Services,41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111),41.9867118,-87.663416405,POINT (-87.6634164054 41.9867117999)
fa227f43f3fe7b7d6851efc0b6e4e2dd506f87a7,fe1501e37a281f36abea1503071c99fd6611d42b465739db4128c25b6bf379a18445412512ccfcb80ff10f30b0b63d4612ded10a4cddc4cafd2b31746bc0d2c8,02/21/2019 08:30:00 AM,02/21/2019 09:15:00 AM,2483,13.95,,,,32.0,38.0,0.0,0.0,0.0,38.0,Cash,Flash Cab,,,,41.878865584,-87.625192142,POINT (-87.6251921424 41.8788655841)
9f2e354b6fba5b9a5011d621d5095f6f204009ac,b25ce9a165730feff83a3e26e32b0333cb886498560ba222b188e43ca2e47974f044f97d253c9aeab15849abd59f0b7a2055756eb503ae80b77aaf7bf21976a3,02/21/2019 10:00:00 AM,02/21/2019 10:15:00 AM,1118,4.05,,,4.0,3.0,14.25,0.0,0.0,0.0,14.25,Cash,Flash Cab,41.975170943,-87.687515515,POINT (-87.68751551520002 41.9751709433),41.96581197,-87.655878786,POINT (-87.6558787862 41.96581197)
9f7a053108a5e6d1e36a5daea940adb15bda1419,c30fce9b91af29c3e553336324bfd496b4675e8a7a7da91e6dd99202f1e3f8c3c893a23711520744a3d98aea4f850d4ddad95084df372a34b6039826db78e51d,02/21/2019 01:15:00 PM,02/21/2019 01:30:00 PM,660,0.0,,,6.0,8.0,13.25,3.3,0.0,0.0,16.55,Credit Card,Blue Ribbon Taxi Association Inc.,41.944226601,-87.655998182,POINT (-87.6559981815 41.9442266014),41.899602111,-87.633308037,POINT (-87.6333080367 41.899602111)
130f421ca0ff673c75a79411960218fa30eb7191,8e61957eda2e69d68b0bce4add726e0a84827e3f1ec9c9cb0c879c9feca623f74aa26949b28af9d68c95e28c81f1c33ffb01c817e95c3be913ac6b37d76f51c9,02/21/2019 01:45:00 PM,02/21/2019 02:30:00 PM,2280,1.0,17031980000.0,17031080100.0,76.0,8.0,43.0,0.0,0.0,4.0,47.0,Cash,Blue Ribbon Taxi Association Inc.,41.97907082,-87.903039661,POINT (-87.9030396611 41.9790708201),41.907520075,-87.6266589,POINT (-87.6266589003 41.90752007470001)
